id,account_id,occurred_at,standard_qty,gloss_qty,poster_qty,total,standard_amt_usd,gloss_amt_usd,poster_amt_usd,total_amt_usd
3386,3611,17-11-2016 15:18,1820,33,8,1861,9081.8,247.17,64.96,9393.93
3387,3611,17-12-2016 12:50,520,0,3,523,2594.8,0,24.36,2619.16
3388,3621,25-10-2016 23:01,253,27,7,287,1262.47,202.23,56.84,1521.54
3389,3621,23-11-2016 21:53,296,25,26,347,1477.04,187.25,211.12,1875.41
3390,3621,23-12-2016 10:01,305,25,27,357,1521.95,187.25,219.24,1928.44
3391,3631,23-08-2015 14:18,316,32,18,366,1576.84,239.68,146.16,1962.68
3392,3631,21-09-2015 16:50,259,0,41,300,1292.41,0,332.92,1625.33
3393,3631,21-10-2015 19:11,293,23,71,387,1462.07,172.27,576.52,2210.86
3394,3631,20-11-2015 05:24,293,51,109,453,1462.07,381.99,885.08,2729.14
3395,3631,20-12-2015 03:27,288,0,11,299,1437.12,0,89.32,1526.44
3396,3631,19-01-2016 22:24,302,34,60,396,1506.98,254.66,487.2,2248.84
3397,3631,18-02-2016 03:31,311,27,102,440,1551.89,202.23,828.24,2582.36
3398,3631,18-03-2016 04:41,324,23,6,353,1616.76,172.27,48.72,1837.75
3399,3631,17-04-2016 06:09,761,30,25,816,3797.39,224.7,203,4225.09
3400,3631,17-05-2016 10:05,290,0,28,318,1447.1,0,227.36,1674.46
3401,3631,16-06-2016 01:10,327,0,18,345,1631.73,0,146.16,1777.89
3402,3631,16-07-2016 21:36,299,25,0,324,1492.01,187.25,0,1679.26
3403,3631,15-08-2016 04:29,300,36,42,378,1497,269.64,341.04,2107.68
3404,3631,13-09-2016 03:51,304,25,61,390,1516.96,187.25,495.32,2199.53
3405,3631,12-10-2016 12:26,336,17,27,380,1676.64,127.33,219.24,2023.21
3406,3631,10-11-2016 21:37,292,43,24,359,1457.08,322.07,194.88,1974.03
3407,3631,10-12-2016 16:54,282,21,15,318,1407.18,157.29,121.8,1686.27
3408,3641,03-08-2016 02:47,492,19,9,520,2455.08,142.31,73.08,2670.47
3409,3641,01-09-2016 07:58,496,21,8,525,2475.04,157.29,64.96,2697.29
3410,3641,01-10-2016 08:07,492,435,10,937,2455.08,3258.15,81.2,5794.43
3411,3641,31-10-2016 11:58,560,15,17,592,2794.4,112.35,138.04,3044.79
3412,3641,29-11-2016 10:07,523,0,10,533,2609.77,0,81.2,2690.97
3413,3641,28-12-2016 23:13,497,0,69,566,2480.03,0,560.28,3040.31
3414,3651,23-09-2015 16:31,510,13,56,579,2544.9,97.37,454.72,3096.99
3415,3651,22-10-2015 17:42,502,16,14,532,2504.98,119.84,113.68,2738.5
3416,3651,21-11-2015 21:35,511,75,10,596,2549.89,561.75,81.2,3192.84
3417,3651,21-12-2015 05:39,493,17,2,512,2460.07,127.33,16.24,2603.64
3418,3651,20-01-2016 17:42,506,0,232,738,2524.94,0,1883.84,4408.78
3419,3651,19-02-2016 16:26,581,52,0,633,2899.19,389.48,0,3288.67
3420,3651,20-03-2016 17:05,565,24,23,612,2819.35,179.76,186.76,3185.87
3421,3651,19-04-2016 22:05,541,0,0,541,2699.59,0,0,2699.59
3422,3651,17-06-2016 01:24,607,16,13,636,3028.93,119.84,105.56,3254.33
3423,3651,17-07-2016 02:24,485,34,6,525,2420.15,254.66,48.72,2723.53
3424,3651,16-08-2016 17:01,521,5,0,526,2599.79,37.45,0,2637.24
3425,3651,15-09-2016 09:13,515,0,0,515,2569.85,0,0,2569.85
3426,3651,15-10-2016 16:06,650,1,3,654,3243.5,7.49,24.36,3275.35
3427,3651,13-11-2016 03:16,458,8,0,466,2285.42,59.92,0,2345.34
3428,3651,13-12-2016 16:22,490,11,33,534,2445.1,82.39,267.96,2795.45
3429,3661,16-04-2016 04:42,494,10,0,504,2465.06,74.9,0,2539.96
3430,3661,15-05-2016 11:34,495,6,0,501,2470.05,44.94,0,2514.99
3431,3661,14-06-2016 06:23,494,4,0,498,2465.06,29.96,0,2495.02
3432,3661,13-07-2016 08:02,475,32,16,523,2370.25,239.68,129.92,2739.85
3433,3661,12-08-2016 09:04,485,0,10,495,2420.15,0,81.2,2501.35
3434,3661,10-09-2016 13:51,506,12,0,518,2524.94,89.88,0,2614.82
3435,3661,10-10-2016 20:53,360,21,6,387,1796.4,157.29,48.72,2002.41
3436,3661,09-11-2016 07:24,507,13,0,520,2529.93,97.37,0,2627.3
3437,3661,08-12-2016 21:55,517,40,2,559,2579.83,299.6,16.24,2895.67
3438,3671,23-09-2016 18:34,295,22,29,346,1472.05,164.78,235.48,1872.31
3439,3671,23-10-2016 04:45,339,45,10,394,1691.61,337.05,81.2,2109.86
3440,3671,21-11-2016 05:08,297,33,10,340,1482.03,247.17,81.2,1810.4
3441,3671,20-12-2016 20:36,303,33,16,352,1511.97,247.17,129.92,1889.06
3442,3681,20-10-2016 09:31,501,13,11,525,2499.99,97.37,89.32,2686.68
3443,3681,19-11-2016 08:27,515,0,11,526,2569.85,0,89.32,2659.17
3444,3681,19-12-2016 04:12,549,3,0,552,2739.51,22.47,0,2761.98
3445,3691,19-06-2016 19:41,500,90,7,597,2495,674.1,56.84,3225.94
3446,3691,19-07-2016 07:41,550,12,0,562,2744.5,89.88,0,2834.38
3447,3691,18-08-2016 09:04,501,0,0,501,2499.99,0,0,2499.99
3448,3691,17-09-2016 06:59,461,10,3,474,2300.39,74.9,24.36,2399.65
3449,3691,16-10-2016 15:46,602,272,27,901,3003.98,2037.28,219.24,5260.5
3450,3691,15-11-2016 11:24,1,0,11,12,4.99,0,89.32,94.31
3451,3691,14-12-2016 19:15,496,0,26,522,2475.04,0,211.12,2686.16
3452,3701,25-09-2016 14:06,494,10,7,511,2465.06,74.9,56.84,2596.8
3453,3701,22-11-2016 19:28,488,19,7,514,2435.12,142.31,56.84,2634.27
3454,3701,22-12-2016 20:23,631,54,11,696,3148.69,404.46,89.32,3642.47
3455,3711,27-06-2016 07:54,267,32,0,299,1332.33,239.68,0,1572.01
3456,3711,27-07-2016 02:02,278,47,19,344,1387.22,352.03,154.28,1893.53
3457,3711,25-08-2016 21:42,306,38,0,344,1526.94,284.62,0,1811.56
3458,3711,23-09-2016 15:54,305,21,18,344,1521.95,157.29,146.16,1825.4
3459,3711,22-10-2016 02:23,315,38,41,394,1571.85,284.62,332.92,2189.39
3460,3711,20-11-2016 13:30,279,12,0,291,1392.21,89.88,0,1482.09
3461,3711,20-12-2016 02:59,299,1054,1,1354,1492.01,7894.46,8.12,9394.59
3462,3721,30-11-2015 02:28,307,0,0,307,1531.93,0,0,1531.93
3463,3721,30-12-2015 12:59,329,19,14,362,1641.71,142.31,113.68,1897.7
3464,3721,29-01-2016 16:56,306,26,7,339,1526.94,194.74,56.84,1778.52
3465,3721,28-02-2016 08:04,304,53,4,361,1516.96,396.97,32.48,1946.41
3466,3721,29-03-2016 19:19,317,40,0,357,1581.83,299.6,0,1881.43
3467,3721,28-04-2016 23:47,298,77,7,382,1487.02,576.73,56.84,2120.59
3468,3721,27-05-2016 19:58,254,34,19,307,1267.46,254.66,154.28,1676.4
3469,3721,26-06-2016 13:15,282,19,74,375,1407.18,142.31,600.88,2150.37
3470,3721,26-07-2016 10:31,326,25,125,476,1626.74,187.25,1015,2828.99
3471,3721,25-08-2016 09:53,306,0,807,1113,1526.94,0,6552.84,8079.78
3472,3721,23-09-2016 23:32,4362,99,23,4484,21766.38,741.51,186.76,22694.65
3473,3721,23-10-2016 21:03,301,22,13,336,1501.99,164.78,105.56,1772.33
3474,3721,22-11-2016 19:29,297,20,22,339,1482.03,149.8,178.64,1810.47
3475,3721,22-12-2016 18:00,291,44,12,347,1452.09,329.56,97.44,1879.09
3476,3731,13-09-2016 17:45,489,19,0,508,2440.11,142.31,0,2582.42
3477,3731,12-10-2016 01:27,508,0,15,523,2534.92,0,121.8,2656.72
3478,3731,11-11-2016 08:24,491,8,0,499,2450.09,59.92,0,2510.01
3479,3731,11-12-2016 22:39,486,4,13,503,2425.14,29.96,105.56,2560.66
3480,3741,09-12-2016 09:51,117,22,60,199,583.83,164.78,487.2,1235.81
3481,3751,14-06-2015 20:57,500,1,10,511,2495,7.49,81.2,2583.69
3482,3751,14-07-2015 12:36,505,0,17,522,2519.95,0,138.04,2657.99
3483,3751,12-08-2015 02:16,495,8,0,503,2470.05,59.92,0,2529.97
3484,3751,10-09-2015 07:50,533,0,15,548,2659.67,0,121.8,2781.47
3485,3751,09-10-2015 08:25,511,8,4,523,2549.89,59.92,32.48,2642.29
3486,3751,08-11-2015 09:46,474,17,7,498,2365.26,127.33,56.84,2549.43
3487,3751,07-12-2015 17:22,516,11,18,545,2574.84,82.39,146.16,2803.39
3488,3751,06-01-2016 08:35,500,16,0,516,2495,119.84,0,2614.84
3489,3751,05-02-2016 14:12,453,35,52,540,2260.47,262.15,422.24,2944.86
3490,3751,05-03-2016 09:30,664,19,0,683,3313.36,142.31,0,3455.67
3491,3751,04-04-2016 04:04,505,19,4,528,2519.95,142.31,32.48,2694.74
3492,3751,04-05-2016 01:10,474,17,25,516,2365.26,127.33,203,2695.59
3493,3751,02-06-2016 14:15,489,15,15,519,2440.11,112.35,121.8,2674.26
3494,3751,01-07-2016 10:36,483,17,0,500,2410.17,127.33,0,2537.5
3495,3751,31-07-2016 16:53,486,12,9,507,2425.14,89.88,73.08,2588.1
3496,3751,29-08-2016 16:55,472,31,0,503,2355.28,232.19,0,2587.47
3497,3751,28-09-2016 23:11,510,23,31,564,2544.9,172.27,251.72,2968.89
3498,3751,28-10-2016 03:07,408,8,21,437,2035.92,59.92,170.52,2266.36
3499,3751,27-11-2016 09:40,510,4,40,554,2544.9,29.96,324.8,2899.66
3500,3751,26-12-2016 13:57,499,3,29,531,2490.01,22.47,235.48,2747.96
3501,3761,08-10-2016 02:43,501,0,7,508,2499.99,0,56.84,2556.83
3502,3761,07-11-2016 11:02,509,8,3,520,2539.91,59.92,24.36,2624.19
3503,3761,06-12-2016 00:15,494,272,860,1626,2465.06,2037.28,6983.2,11485.54
3504,3771,26-01-2016 19:42,285,39,24,348,1422.15,292.11,194.88,1909.14
3505,3771,25-02-2016 03:29,247,13,50,310,1232.53,97.37,406,1735.9
3506,3771,25-03-2016 15:16,299,46,29,374,1492.01,344.54,235.48,2072.03
3507,3771,23-04-2016 22:23,316,0,14,330,1576.84,0,113.68,1690.52
3508,3771,22-05-2016 19:06,291,26,40,357,1452.09,194.74,324.8,1971.63
3509,3771,21-06-2016 11:06,238,10,17,265,1187.62,74.9,138.04,1400.56
3510,3781,20-09-2016 06:43,348,372,30,750,1736.52,2786.28,243.6,4766.4
3511,3781,20-10-2016 05:12,304,20,25,349,1516.96,149.8,203,1869.76
3512,3781,19-11-2016 22:37,297,6,46,349,1482.03,44.94,373.52,1900.49
3513,3781,19-12-2016 04:18,300,0,0,300,1497,0,0,1497
3514,3791,18-04-2016 03:47,297,30,17,344,1482.03,224.7,138.04,1844.77
3515,3791,17-05-2016 00:15,314,40,21,375,1566.86,299.6,170.52,2036.98
3516,3791,15-06-2016 13:02,297,36,0,333,1482.03,269.64,0,1751.67
3517,3791,15-07-2016 02:50,294,29,59,382,1467.06,217.21,479.08,2163.35
3518,3791,14-08-2016 08:54,281,2,12,295,1402.19,14.98,97.44,1514.61
3519,3791,13-09-2016 22:37,301,33,24,358,1501.99,247.17,194.88,1944.04
3520,3791,12-10-2016 17:27,370,135,27,532,1846.3,1011.15,219.24,3076.69
3521,3791,11-11-2016 16:24,311,21,10,342,1551.89,157.29,81.2,1790.38
3522,3791,11-12-2016 00:47,286,59,6,351,1427.14,441.91,48.72,1917.77
3523,3801,10-07-2016 20:54,508,32,0,540,2534.92,239.68,0,2774.6
3524,3801,09-08-2016 11:35,515,0,0,515,2569.85,0,0,2569.85
3525,3801,08-09-2016 12:54,502,11,374,887,2504.98,82.39,3036.88,5624.25
3526,3801,08-10-2016 07:22,495,0,37,532,2470.05,0,300.44,2770.49
3527,3801,06-11-2016 06:19,502,4,32,538,2504.98,29.96,259.84,2794.78
3528,3801,06-12-2016 04:23,556,32,139,727,2774.44,239.68,1128.68,4142.8
3529,3811,08-08-2016 00:12,304,34,0,338,1516.96,254.66,0,1771.62
3530,3811,05-09-2016 06:17,314,20,22,356,1566.86,149.8,178.64,1895.3
3531,3811,05-10-2016 08:51,359,17,121,497,1791.41,127.33,982.52,2901.26
3532,3811,03-11-2016 06:41,270,143,5,418,1347.3,1071.07,40.6,2458.97
3533,3811,03-12-2016 04:10,323,29,25,377,1611.77,217.21,203,2031.98
3534,3821,27-03-2016 01:28,304,28,1,333,1516.96,209.72,8.12,1734.8
3535,3821,26-04-2016 19:44,278,37,20,335,1387.22,277.13,162.4,1826.75
3536,3821,26-05-2016 00:19,317,0,33,350,1581.83,0,267.96,1849.79
3537,3821,23-06-2016 08:30,318,14,38,370,1586.82,104.86,308.56,2000.24
3538,3821,22-07-2016 07:13,316,35,21,372,1576.84,262.15,170.52,2009.51
3539,3821,20-08-2016 12:04,301,61,9,371,1501.99,456.89,73.08,2031.96
3540,3821,19-09-2016 05:08,293,39,33,365,1462.07,292.11,267.96,2022.14
3541,3821,18-10-2016 15:50,314,40,4,358,1566.86,299.6,32.48,1898.94
3542,3821,17-11-2016 23:26,299,127,24,450,1492.01,951.23,194.88,2638.12
3543,3821,17-12-2016 20:03,291,42,21,354,1452.09,314.58,170.52,1937.19
3544,3831,24-11-2016 13:14,477,19,6,502,2380.23,142.31,48.72,2571.26
3545,3831,24-12-2016 07:03,469,64,29,562,2340.31,479.36,235.48,3055.15
3546,3841,01-01-2017 23:50,291,36,26,353,1452.09,269.64,211.12,1932.85
3547,3851,09-06-2016 20:30,505,0,0,505,2519.95,0,0,2519.95
3548,3851,08-07-2016 21:15,514,46,331,891,2564.86,344.54,2687.72,5597.12
3549,3851,06-08-2016 02:04,506,8,1,515,2524.94,59.92,8.12,2592.98
3550,3851,05-09-2016 16:37,518,0,12,530,2584.82,0,97.44,2682.26
3551,3851,05-10-2016 20:57,503,0,0,503,2509.97,0,0,2509.97
3552,3851,03-11-2016 15:57,457,0,5,462,2280.43,0,40.6,2321.03
3553,3851,03-12-2016 11:44,532,15,16,563,2654.68,112.35,129.92,2896.95
3554,3861,01-01-2017 22:17,497,0,23,520,2480.03,0,186.76,2666.79
3555,3871,20-10-2016 13:56,109,7,22,138,543.91,52.43,178.64,774.98
3556,3871,18-11-2016 20:52,101,3,30,134,503.99,22.47,243.6,770.06
3557,3871,18-12-2016 07:27,118,43,40,201,588.82,322.07,324.8,1235.69
3558,3881,15-12-2013 23:48,489,11,0,500,2440.11,82.39,0,2522.5
3559,3881,14-01-2014 07:53,459,18,7,484,2290.41,134.82,56.84,2482.07
3560,3881,13-02-2014 02:39,498,6,1,505,2485.02,44.94,8.12,2538.08
3561,3881,14-03-2014 19:47,492,20,0,512,2455.08,149.8,0,2604.88
3562,3881,12-04-2014 18:53,518,20,13,551,2584.82,149.8,105.56,2840.18
3563,3881,12-05-2014 09:01,470,7,17,494,2345.3,52.43,138.04,2535.77
3564,3881,11-06-2014 10:24,493,115,0,608,2460.07,861.35,0,3321.42
3565,3881,11-07-2014 08:29,509,0,0,509,2539.91,0,0,2539.91
3566,3881,09-08-2014 11:50,502,54,9,565,2504.98,404.46,73.08,2982.52
3567,3881,07-09-2014 05:58,415,5,9,429,2070.85,37.45,73.08,2181.38
3568,3881,06-10-2014 13:40,519,18,0,537,2589.81,134.82,0,2724.63
3569,3881,05-11-2014 15:11,493,0,0,493,2460.07,0,0,2460.07
3570,3881,03-01-2015 12:26,660,0,12,672,3293.4,0,97.44,3390.84
3571,3881,02-02-2015 09:32,501,0,5,506,2499.99,0,40.6,2540.59
3572,3881,03-03-2015 09:54,490,21,0,511,2445.1,157.29,0,2602.39
3573,3881,02-04-2015 09:06,555,7,0,562,2769.45,52.43,0,2821.88
3574,3881,01-05-2015 07:44,398,4,19,421,1986.02,29.96,154.28,2170.26
3575,3881,30-05-2015 13:50,515,0,0,515,2569.85,0,0,2569.85
3576,3881,28-06-2015 12:54,502,20,36,558,2504.98,149.8,292.32,2947.1
3577,3881,27-07-2015 12:08,504,73,0,577,2514.96,546.77,0,3061.73
3578,3881,24-09-2015 16:06,503,23,158,684,2509.97,172.27,1282.96,3965.2
3579,3881,24-10-2015 01:16,502,1886,0,2388,2504.98,14126.14,0,16631.12
3580,3881,23-11-2015 17:35,508,12,81,601,2534.92,89.88,657.72,3282.52
3581,3881,22-12-2015 09:10,490,55,10,555,2445.1,411.95,81.2,2938.25
3582,3881,20-01-2016 03:55,440,0,33,473,2195.6,0,267.96,2463.56
3583,3881,18-02-2016 19:59,503,0,1,504,2509.97,0,8.12,2518.09
3584,3881,18-03-2016 21:11,539,0,0,539,2689.61,0,0,2689.61
3585,3891,02-12-2016 09:21,549,14,0,563,2739.51,104.86,0,2844.37
3586,3891,31-12-2016 09:04,486,0,0,486,2425.14,0,0,2425.14
3587,3901,06-07-2016 13:13,161,8,0,169,803.39,59.92,0,863.31
3588,3901,05-08-2016 02:00,147,16,30,193,733.53,119.84,243.6,1096.97
3589,3901,03-09-2016 04:00,151,0,12,163,753.49,0,97.44,850.93
3590,3901,03-10-2016 20:06,148,6,0,154,738.52,44.94,0,783.46
3591,3901,02-11-2016 05:50,146,5,18,169,728.54,37.45,146.16,912.15
3592,3901,01-01-2017 11:30,133,0,91,224,663.67,0,738.92,1402.59
3593,3911,01-01-2014 15:42,491,0,21,512,2450.09,0,170.52,2620.61
3594,3911,30-01-2014 07:23,529,0,0,529,2639.71,0,0,2639.71
3595,3911,28-02-2014 20:45,499,12,58,569,2490.01,89.88,470.96,3050.85
3596,3911,29-03-2014 03:10,482,28,6,516,2405.18,209.72,48.72,2663.62
3597,3911,27-04-2014 05:34,444,13,25,482,2215.56,97.37,203,2515.93
3598,3911,27-05-2014 12:31,507,2,20,529,2529.93,14.98,162.4,2707.31
3599,3911,25-06-2014 03:44,538,4,16,558,2684.62,29.96,129.92,2844.5
3600,3911,24-07-2014 21:30,474,18,111,603,2365.26,134.82,901.32,3401.4
3601,3911,23-08-2014 10:40,498,0,12,510,2485.02,0,97.44,2582.46
3602,3911,21-10-2014 05:21,486,42,1111,1639,2425.14,314.58,9021.32,11761.04
3603,3911,19-11-2014 17:08,503,0,0,503,2509.97,0,0,2509.97
3604,3911,18-12-2014 23:24,504,15,12,531,2514.96,112.35,97.44,2724.75
3605,3911,16-01-2015 22:25,509,8,34,551,2539.91,59.92,276.08,2875.91
3606,3911,14-02-2015 03:33,395,3,16,414,1971.05,22.47,129.92,2123.44
3607,3911,16-03-2015 21:43,493,0,1,494,2460.07,0,8.12,2468.19
3608,3911,14-04-2015 00:25,489,4,0,493,2440.11,29.96,0,2470.07
3609,3911,13-05-2015 09:29,498,1,18,517,2485.02,7.49,146.16,2638.67
3610,3911,11-06-2015 20:38,498,39,0,537,2485.02,292.11,0,2777.13
3611,3911,11-07-2015 05:27,514,0,7,521,2564.86,0,56.84,2621.7
3612,3911,09-08-2015 17:02,508,4,15,527,2534.92,29.96,121.8,2686.68
3613,3911,08-09-2015 16:34,468,12,0,480,2335.32,89.88,0,2425.2
3614,3911,08-10-2015 19:04,498,31,14,543,2485.02,232.19,113.68,2830.89
3615,3911,07-11-2015 09:29,491,85,0,576,2450.09,636.65,0,3086.74
3616,3911,06-12-2015 05:26,528,23,20,571,2634.72,172.27,162.4,2969.39
3617,3911,05-01-2016 06:19,500,6,3,509,2495,44.94,24.36,2564.3
3618,3911,03-02-2016 00:53,496,23,7,526,2475.04,172.27,56.84,2704.15
3619,3911,03-03-2016 07:19,493,20,4,517,2460.07,149.8,32.48,2642.35
3620,3911,02-04-2016 16:02,526,8,3,537,2624.74,59.92,24.36,2709.02
3621,3911,01-05-2016 21:42,481,8,0,489,2400.19,59.92,0,2460.11
3622,3911,30-05-2016 08:47,508,18,0,526,2534.92,134.82,0,2669.74
3623,3911,29-06-2016 12:15,437,7,161,605,2180.63,52.43,1307.32,3540.38
3624,3911,28-07-2016 16:55,481,0,0,481,2400.19,0,0,2400.19
3625,3911,26-08-2016 01:13,503,29,7,539,2509.97,217.21,56.84,2784.02
3626,3911,24-09-2016 10:00,466,9,6,481,2325.34,67.41,48.72,2441.47
3627,3911,24-10-2016 22:01,599,16,69,684,2989.01,119.84,560.28,3669.13
3628,3911,22-11-2016 23:32,502,6,0,508,2504.98,44.94,0,2549.92
3629,3911,21-12-2016 17:50,495,1,8,504,2470.05,7.49,64.96,2542.5
3630,3921,14-09-2016 18:54,302,0,20,322,1506.98,0,162.4,1669.38
3631,3921,14-10-2016 18:52,299,29,27,355,1492.01,217.21,219.24,1928.46
3632,3921,12-11-2016 08:24,280,29,0,309,1397.2,217.21,0,1614.41
3633,3921,11-12-2016 00:26,215,21,64,300,1072.85,157.29,519.68,1749.82
3634,3931,03-11-2016 15:41,97,29,46,172,484.03,217.21,373.52,1074.76
3635,3931,03-12-2016 11:32,121,39,59,219,603.79,292.11,479.08,1374.98
3636,3941,10-12-2016 06:43,108,12,10,130,538.92,89.88,81.2,710
3637,3951,22-10-2016 10:20,82,66,17,165,409.18,494.34,138.04,1041.56
3638,3951,20-11-2016 05:52,19,46,20,85,94.81,344.54,162.4,601.75
3639,3951,19-12-2016 14:24,125,34,33,192,623.75,254.66,267.96,1146.37
3640,3961,16-11-2016 01:09,528,0,9,537,2634.72,0,73.08,2707.8
3641,3961,15-12-2016 00:22,501,20,17,538,2499.99,149.8,138.04,2787.83
3642,3971,03-10-2016 08:10,75,20,35,130,374.25,149.8,284.2,808.25
3643,3971,01-11-2016 23:41,97,0,72,169,484.03,0,584.64,1068.67
3644,3971,01-12-2016 00:58,102,21,22,145,508.98,157.29,178.64,844.91
3645,3971,31-12-2016 16:05,95,0,19,114,474.05,0,154.28,628.33
3646,3981,22-04-2014 12:51,495,12,12,519,2470.05,89.88,97.44,2657.37
3647,3981,22-05-2014 14:02,479,2,0,481,2390.21,14.98,0,2405.19
3648,3981,20-06-2014 04:42,599,13,9,621,2989.01,97.37,73.08,3159.46
3649,3981,20-07-2014 07:21,520,2,13,535,2594.8,14.98,105.56,2715.34
3650,3981,19-08-2014 14:32,498,41,10,549,2485.02,307.09,81.2,2873.31
3651,3981,18-09-2014 03:40,507,10,21,538,2529.93,74.9,170.52,2775.35
3652,3981,18-10-2014 12:55,486,0,22,508,2425.14,0,178.64,2603.78
3653,3981,16-11-2014 12:59,497,41,1,539,2480.03,307.09,8.12,2795.24
3654,3981,16-12-2014 07:55,501,12,8,521,2499.99,89.88,64.96,2654.83
3655,3981,15-01-2015 08:14,490,36,34,560,2445.1,269.64,276.08,2990.82
3656,3981,14-02-2015 06:30,500,132,7,639,2495,988.68,56.84,3540.52
3657,3981,15-03-2015 04:25,348,2,8,358,1736.52,14.98,64.96,1816.46
3658,3981,13-04-2015 18:16,561,0,0,561,2799.39,0,0,2799.39
3659,3981,13-05-2015 05:58,483,0,0,483,2410.17,0,0,2410.17
3660,3981,11-06-2015 18:17,481,113,10,604,2400.19,846.37,81.2,3327.76
3661,3981,10-07-2015 08:01,503,0,6,509,2509.97,0,48.72,2558.69
3662,3981,08-08-2015 23:09,467,8,319,794,2330.33,59.92,2590.28,4980.53
3663,3981,06-09-2015 03:21,481,27,6,514,2400.19,202.23,48.72,2651.14
3664,3981,06-10-2015 01:39,475,24,13,512,2370.25,179.76,105.56,2655.57
3665,3981,04-11-2015 23:40,489,0,0,489,2440.11,0,0,2440.11
3666,3981,03-12-2015 01:45,573,18,298,889,2859.27,134.82,2419.76,5413.85
3667,3981,02-01-2016 23:16,485,34,26,545,2420.15,254.66,211.12,2885.93
3668,3981,01-02-2016 10:56,498,10,6,514,2485.02,74.9,48.72,2608.64
3669,3981,01-03-2016 23:29,547,0,26,573,2729.53,0,211.12,2940.65
3670,3981,31-03-2016 05:41,499,14,9,522,2490.01,104.86,73.08,2667.95
3671,3981,30-04-2016 14:49,504,0,47,551,2514.96,0,381.64,2896.6
3672,3981,30-05-2016 08:38,471,18,4,493,2350.29,134.82,32.48,2517.59
3673,3981,28-06-2016 02:50,579,13,21,613,2889.21,97.37,170.52,3157.1
3674,3981,27-07-2016 21:20,395,4,0,399,1971.05,29.96,0,2001.01
3675,3981,26-08-2016 06:00,485,63,17,565,2420.15,471.87,138.04,3030.06
3676,3981,24-09-2016 13:25,500,10,16,526,2495,74.9,129.92,2699.82
3677,3981,23-10-2016 04:58,299,15,433,747,1492.01,112.35,3515.96,5120.32
3678,3981,21-11-2016 20:23,477,0,0,477,2380.23,0,0,2380.23
3679,3981,21-12-2016 09:13,530,0,11,541,2644.7,0,89.32,2734.02
3680,3991,09-02-2015 04:13,480,0,19,499,2395.2,0,154.28,2549.48
3681,3991,11-03-2015 04:49,465,22,0,487,2320.35,164.78,0,2485.13
3682,3991,10-04-2015 08:57,491,9,10,510,2450.09,67.41,81.2,2598.7
3683,3991,10-05-2015 10:31,505,0,14,519,2519.95,0,113.68,2633.63
3684,3991,08-06-2015 09:19,376,0,29,405,1876.24,0,235.48,2111.72
3685,3991,07-07-2015 02:29,501,7,41,549,2499.99,52.43,332.92,2885.34
3686,3991,06-08-2015 14:34,486,32,0,518,2425.14,239.68,0,2664.82
3687,3991,05-09-2015 19:49,501,24,0,525,2499.99,179.76,0,2679.75
3688,3991,04-10-2015 17:49,514,79,15,608,2564.86,591.71,121.8,3278.37
3689,3991,03-11-2015 10:49,511,0,28,539,2549.89,0,227.36,2777.25
3690,3991,02-12-2015 10:27,502,22,26,550,2504.98,164.78,211.12,2880.88
3691,3991,31-12-2015 13:08,488,0,18,506,2435.12,0,146.16,2581.28
3692,3991,29-01-2016 03:47,508,23,0,531,2534.92,172.27,0,2707.19
3693,3991,27-02-2016 08:51,506,0,67,573,2524.94,0,544.04,3068.98
3694,3991,27-03-2016 18:37,512,12,43,567,2554.88,89.88,349.16,2993.92
3695,3991,25-04-2016 06:13,501,1,0,502,2499.99,7.49,0,2507.48
3696,3991,24-05-2016 09:27,462,15,6,483,2305.38,112.35,48.72,2466.45
3697,3991,23-06-2016 03:00,1317,7,9,1333,6571.83,52.43,73.08,6697.34
3698,3991,22-07-2016 00:34,511,0,15,526,2549.89,0,121.8,2671.69
3699,3991,21-08-2016 11:53,499,48,9,556,2490.01,359.52,73.08,2922.61
3700,3991,20-09-2016 04:18,503,15,5,523,2509.97,112.35,40.6,2662.92
3701,3991,19-10-2016 08:13,510,80,7,597,2544.9,599.2,56.84,3200.94
3702,3991,17-11-2016 06:53,501,18,11,530,2499.99,134.82,89.32,2724.13
3703,3991,17-12-2016 01:26,437,16,1014,1467,2180.63,119.84,8233.68,10534.15
3704,4001,28-12-2016 15:19,517,10,2,529,2579.83,74.9,16.24,2670.97
3705,4011,05-06-2016 15:18,488,13,0,501,2435.12,97.37,0,2532.49
3706,4011,04-07-2016 04:08,500,257,3,760,2495,1924.93,24.36,4444.29
3707,4011,02-08-2016 04:38,498,0,15,513,2485.02,0,121.8,2606.82
3708,4011,01-09-2016 14:46,459,0,0,459,2290.41,0,0,2290.41
3709,4011,30-09-2016 04:27,490,1781,16,2287,2445.1,13339.69,129.92,15914.71
3710,4011,29-10-2016 08:11,495,26,0,521,2470.05,194.74,0,2664.79
3711,4011,28-11-2016 08:12,490,12,14,516,2445.1,89.88,113.68,2648.66
3712,4011,27-12-2016 04:03,473,19,0,492,2360.27,142.31,0,2502.58
3713,4021,19-12-2016 23:09,209,70,19,298,1042.91,524.3,154.28,1721.49
3714,4031,18-10-2015 14:18,311,0,0,311,1551.89,0,0,1551.89
3715,4031,17-11-2015 13:49,276,10,21,307,1377.24,74.9,170.52,1622.66
3716,4031,16-12-2015 04:20,269,239,29,537,1342.31,1790.11,235.48,3367.9
